FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
1,0.284497,0.175424,0,0.846057,0.392786,0.152413,0.112043,0,0.152413,1.96322,1.96322,1137,1137,1137,1137,778,778,778,778
2,0.274245,0.19585,0,0.486761,0.062258,0.05608,0.156435,0,0.208493,1.23163,3.19485,1364,1137,1364,1250.5,906,778,906,842
3,0.299619,0.230729,0,0.392643,0.076806,0.056385,0.234559,0,0.264878,1.29074,4.48559,1580,1137,1580,1360.33,1023,778,1023,902.333
4,0.29965,0.299767,0,0.399555,0.107769,0.037698,0.201146,0,0.302576,1.34559,5.83117,2090,1137,2090,1542.75,1292,778,1292,999.75
5,0.339623,0.394034,0,0.494418,0.125622,0.087561,0.290089,0,0.390137,1.73135,7.56252,2275,1137,2275,1689.2,1389,778,1389,1077.6
6,0.378698,0.453309,0,0.4726,0.159075,0.042866,0.265507,0,0.433003,1.77205,9.33458,2491,1137,2491,1822.83,1516,778,1516,1150.67
7,0.379513,0.492567,0,0.513513,0.161374,0.041045,0.312626,0,0.474048,1.90064,11.2352,2465,1137,2491,1914.57,1504,778,1516,1201.14
8,0.418923,0.449037,0,0.53191,0.152989,0.041653,0.286111,0,0.515701,1.88062,13.1158,2654,1137,2654,2007,1610,778,1610,1252.25
9,0.418969,0.521628,0,0.543219,0.170299,0.042644,0.287199,0,0.558345,1.98396,15.0998,2672,1137,2672,2080.89,1620,778,1620,1293.11
10,0.48637,0.551856,0,0.472493,0.177329,0.022058,0.364491,0,0.580403,2.0746,17.1744,2675,1137,2675,2140.3,1634,778,1634,1327.2
11,0.489424,0.504971,0,0.558767,0.167403,0.045525,0.387127,0,0.625928,2.15322,19.3276,2753,1137,2753,2196,1679,778,1679,1359.18
12,0.46466,0.542901,0,0.53409,0.180053,0.043831,0.467069,0,0.669759,2.2326,21.5602,2812,1137,2812,2247.33,1703,778,1703,1387.83
13,0.494541,0.560486,0,0.500752,0.183052,0.043093,0.336433,0,0.712852,2.11836,23.6786,2849,1137,2849,2293.62,1722,778,1722,1413.54
14,0.470917,0.57333,0,0.557241,0.197236,0.103047,0.327981,0,0.815899,2.22975,25.9083,2975,1137,2975,2342.29,1784,778,1784,1440
15,0.523446,0.600457,0,0.630156,0.219467,0.044582,0.303293,0,0.860481,2.3214,28.2297,2854,1137,2975,2376.4,1723,778,1784,1458.87
16,0.469067,0.570258,0,0.589888,0.195258,0.044457,0.328929,0,0.904938,2.19786,30.4276,2884,1137,2975,2408.12,1742,778,1784,1476.56
17,0.501261,0.574535,0,0.539131,0.202949,0.069406,0.260566,0,0.974344,2.14785,32.5754,2045,1137,2975,2386.76,1301,778,1784,1466.24
18,0.400717,0.381221,0,0.559221,0.120332,0.095368,0.219316,0,1.06971,1.77618,34.3516,1736,1137,2975,2350.61,1131,778,1784,1447.61
19,0.344124,0.308897,0,0.476847,0.113469,0.09132,0.271539,0,1.16103,1.6062,35.9578,1270,1137,2975,2293.74,870,778,1784,1417.21
20,0.303915,0.255315,0,0.415916,0.057482,0.037286,0.111163,0,1.19832,1.18108,37.1389,999,999,2975,2229,728,728,1784,1382.75
21,0.314031,0.164088,0,0.427677,0.053356,0.060008,0.103971,0,1.25833,1.12313,38.262,888,888,2975,2165.14,661,661,1784,1348.38
22,0.312039,0.14298,0,0.499616,0.046873,0.073462,0.086431,0,1.33179,1.1614,39.4234,727,727,2975,2099.77,566,566,1784,1312.82
23,0.297271,0.114104,0,0.440263,0.037972,0.07414,0.061888,0,1.40593,1.02564,40.449,605,605,2975,2034.78,493,493,1784,1277.17
24,0.282588,0.091164,0,0.468909,0.033382,0.034578,0.06278,0,1.44051,0.973401,41.4224,458,458,2975,1969.08,408,408,1784,1240.96
25,0.272026,0.064695,0,0.352918,0.029045,0.035353,0.046916,0,1.47586,0.800953,42.2234,372,372,2975,1905.2,361,361,1784,1205.76
26,0.261179,0.051685,0,0.363841,0.02597,0.033665,0.075632,0,1.50952,0.811972,43.0354,366,366,2975,1846,357,357,1784,1173.12
27,0.230867,0.049366,0,0.403489,0.02514,0.016929,0.046818,0,1.52645,0.772609,43.808,366,366,2975,1791.19,357,357,1784,1142.89
28,0.238328,0.050609,0,0.325712,0.025305,0.033675,0.047909,0,1.56013,0.721538,44.5295,368,366,2975,1740.36,358,357,1784,1114.86
29,0.235663,0.051083,0,0.321872,0.02529,0.01747,0.044845,0,1.5776,0.696223,45.2257,364,364,2975,1692.9,356,356,1784,1088.69
30,0.257435,0.050882,0,0.337343,0.02481,0.017345,0.044863,0,1.59494,0.732678,45.9584,362,362,2975,1648.53,355,355,1784,1064.23
31,0.26426,0.049901,0,0.345665,0.02488,0.034422,0.061976,0,1.62936,0.781104,46.7395,360,360,2975,1606.97,354,354,1784,1041.32
32,0.233985,0.049156,0,0.317495,0.024784,0.016462,0.043859,0,1.64583,0.685741,47.4253,364,360,2975,1568.12,356,354,1784,1019.91
33,0.240683,0.049581,0,0.313958,0.025331,0.018124,0.048863,0,1.66395,0.69654,48.1218,360,360,2975,1531.52,354,354,1784,999.727
34,0.242481,0.049842,0,0.320254,0.025574,0.034785,0.05632,0,1.69874,0.729256,48.8511,364,360,2975,1497.18,356,354,1784,980.794
35,0.237784,0.051328,0,0.311401,0.025239,0.084487,0.06385,0,1.78322,0.774089,49.6252,362,360,2975,1464.74,355,354,1784,962.914
36,0.239888,0.050669,0,0.3228,0.025362,0.017891,0.054636,0,1.80111,0.711246,50.3364,362,360,2975,1434.11,355,354,1784,946.028
37,0.245824,0.054539,0,0.316609,0.024982,0.017708,0.040968,0,1.81882,0.70063,51.037,360,360,2975,1405.08,354,354,1784,930.027
38,0.250088,0.049934,0,0.336239,0.025168,0.017186,0.05403,0,1.83601,0.732645,51.7697,368,360,2975,1377.79,358,354,1784,914.974
39,0.242664,0.050627,0,0.332677,0.025178,0.033743,0.078876,0,1.86975,0.763765,52.5334,364,360,2975,1351.79,356,354,1784,900.641
40,0.250937,0.049383,0,0.343235,0.024989,0.01786,0.057211,0,1.88761,0.743615,53.2771,364,360,2975,1327.1,356,354,1784,887.025
41,0.242499,0.049866,0,0.360298,0.026083,0.035405,0.070886,0,1.92302,0.785037,54.0621,360,360,2975,1303.51,354,354,1784,874.024
42,0.240849,0.049818,0,0.327524,0.025121,0.03578,0.056957,0,1.9588,0.736049,54.7981,364,360,2975,1281.14,356,354,1784,861.69
43,0.247756,0.049561,0,0.327201,0.025637,0.034179,0.053666,0,1.99297,0.738,55.5361,362,360,2975,1259.77,355,354,1784,849.907
44,0.24437,0.04992,0,0.321198,0.025614,0.035391,0.052122,0,2.02837,0.728615,56.2648,364,360,2975,1239.41,356,354,1784,838.682
45,0.246686,0.051217,0,0.340147,0.024628,0.017574,0.049307,0,2.04594,0.729559,56.9943,360,360,2975,1219.87,354,354,1784,827.911
46,0.236796,0.049373,0,0.337499,0.024374,0.017138,0.071646,0,2.06308,0.736826,57.7311,364,360,2975,1201.26,356,354,1784,817.652
47,0.249338,0.052468,0,0.323724,0.026171,0.037386,0.053216,0,2.10046,0.742303,58.4734,372,360,2975,1183.62,360,354,1784,807.915
48,0.244494,0.052316,0,0.332856,0.025974,0.038187,0.04781,0,2.13865,0.741637,59.2151,368,360,2975,1166.62,358,354,1784,798.542
49,0.232284,0.05026,0,0.319247,0.024691,0.050829,0.077441,0,2.18948,0.754752,59.9698,368,360,2975,1150.33,358,354,1784,789.551
50,0.259145,0.052252,0,0.347378,0.024975,0.041748,0.051792,0,2.23123,0.77729,60.7471,368,360,2975,1134.68,358,354,1784,780.92
51,0.264688,0.051132,0,0.349321,0.025049,0.035787,0.069359,0,2.26702,0.795336,61.5425,370,360,2975,1119.69,359,354,1784,772.647
52,0.266133,0.050397,0,0.351939,0.025368,0.017339,0.046785,0,2.28435,0.757961,62.3004,368,360,2975,1105.23,358,354,1784,764.673
53,0.262714,0.051364,0,0.352185,0.025058,0.034573,0.046431,0,2.31893,0.772325,63.0727,368,360,2975,1091.32,358,354,1784,757
54,0.261201,0.050246,0,0.350104,0.025121,0.017469,0.055396,0,2.3364,0.759537,63.8323,366,360,2975,1077.89,357,354,1784,749.593
55,0.260883,0.050785,0,0.348551,0.024623,0.034455,0.059509,0,2.37085,0.778806,64.6111,366,360,2975,1064.95,357,354,1784,742.455
56,0.26695,0.051069,0,0.347468,0.02482,0.034977,0.052644,0,2.40583,0.777928,65.389,368,360,2975,1052.5,358,354,1784,735.589
57,0.261673,0.050045,0,0.343385,0.025234,0.017713,0.074136,0,2.42354,0.772186,66.1612,368,360,2975,1040.49,358,354,1784,728.965
58,0.271325,0.051207,0,0.352488,0.025054,0.034938,0.050844,0,2.45848,0.785856,66.9471,364,360,2975,1028.83,356,354,1784,722.534
59,0.268335,0.050261,0,0.357516,0.025041,0.018179,0.047392,0,2.47666,0.766724,67.7138,366,360,2975,1017.59,357,354,1784,716.339
60,0.265573,0.049769,0,0.348823,0.025634,0.036413,0.064157,0,2.51307,0.790369,68.5041,368,360,2975,1006.77,358,354,1784,710.367
61,0.264214,0.05085,0,0.356525,0.025354,0.017691,0.053555,0,2.53076,0.768189,69.2723,370,360,2975,996.328,359,354,1784,704.607
62,0.262044,0.05175,0,0.349614,0.026023,0.019655,0.062122,0,2.55042,0.771208,70.0435,366,360,2975,986.161,357,354,1784,699
