FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
1,0.276915,0.173632,0,0.998667,0.4175,0.149305,0.190764,0,0.149305,2.20678,2.20678,1237,1237,1237,1237,835,835,835,835
2,0.290784,0.219532,0,0.371743,0.070475,0.041506,0.196803,0,0.190811,1.19084,3.39763,1503,1237,1503,1370,982,835,982,908.5
3,0.29453,0.263451,0,0.358342,0.083738,0.063588,0.452087,0,0.254399,1.51574,4.91336,1676,1237,1676,1472,1081,835,1081,966
4,0.316794,0.286366,0,0.425773,0.093076,0.060712,0.227093,0,0.315111,1.40981,6.32318,1851,1237,1851,1566.75,1176,835,1176,1018.5
5,0.353554,0.325059,0,0.41787,0.11788,0.062058,0.253983,0,0.377169,1.5304,7.85358,2118,1237,2118,1677,1324,835,1324,1079.6
6,0.366377,0.385504,0,0.444411,0.137036,0.090869,0.515779,0,0.468038,1.93998,9.79356,2199,1237,2199,1764,1381,835,1381,1129.83
7,0.380382,0.429205,0,0.450562,0.145661,0.04596,0.227678,0,0.513998,1.67945,11.473,2272,1237,2272,1836.57,1419,835,1419,1171.14
8,0.40233,0.421345,0,0.477918,0.132327,0.045602,0.318601,0,0.5596,1.79812,13.2711,2468,1237,2468,1915.5,1518,835,1518,1214.5
9,0.410372,0.469673,0,0.489728,0.139063,0.040947,0.292793,0,0.600547,1.84258,15.1137,2401,1237,2468,1969.44,1481,835,1518,1244.11
10,0.415056,0.469181,0,0.486136,0.146515,0.063685,0.409284,0,0.664232,1.98986,17.1036,2429,1237,2468,2015.4,1506,835,1518,1270.3
11,0.402743,0.465345,0,0.468358,0.167676,0.020831,0.250019,0,0.685063,1.77497,18.8785,2435,1237,2468,2053.55,1504,835,1518,1291.55
12,0.426102,0.487585,0,0.494032,0.149131,0.022406,0.501531,0,0.707469,2.08079,20.9593,2389,1237,2468,2081.5,1479,835,1518,1307.17
13,0.43455,0.448988,0,0.471661,0.145057,0.02203,0.298898,0,0.729499,1.82118,22.7805,2282,1237,2468,2096.92,1434,835,1518,1316.92
14,0.413162,0.447533,0,0.486534,0.129259,0.065674,0.223501,0,0.795173,1.76566,24.5462,2185,1237,2468,2103.21,1373,835,1518,1320.93
15,0.400749,0.40833,0,0.483407,0.121119,0.041376,0.293455,0,0.836549,1.74844,26.2946,2135,1237,2468,2105.33,1344,835,1518,1322.47
16,0.387659,0.39458,0,0.472223,0.127571,0.020648,0.300611,0,0.857197,1.70329,27.9979,2088,1237,2468,2104.25,1327,835,1518,1322.75
17,0.38694,0.390282,0,0.466493,0.142547,0.041961,0.287586,0,0.899158,1.71581,29.7137,2162,1237,2468,2107.65,1363,835,1518,1325.12
18,0.387099,0.401459,0,0.441458,0.136588,0.059973,0.272788,0,0.959131,1.69936,31.4131,2072,1237,2468,2105.67,1328,835,1518,1325.28
19,0.403509,0.384483,0,0.442082,0.127384,0.068812,0.3437,0,1.02794,1.76997,33.183,2209,1237,2468,2111.11,1399,835,1518,1329.16
20,0.375563,0.39036,0,0.463458,0.126471,0.020308,0.244343,0,1.04825,1.6205,34.8035,2118,1237,2468,2111.45,1351,835,1518,1330.25
21,0.383092,0.387113,0,0.463492,0.144987,0.045685,0.478299,0,1.09394,1.90267,36.7062,2222,1237,2468,2116.71,1403,835,1518,1333.71
22,0.410418,0.397699,0,0.461733,0.123111,0.089629,0.493181,0,1.18356,1.97577,38.682,2204,1237,2468,2120.68,1397,835,1518,1336.59
23,0.416097,0.403378,0,0.449354,0.139896,0.021062,0.411116,0,1.20463,1.8409,40.5229,2245,1237,2468,2126.09,1422,835,1518,1340.3
24,0.395464,0.40508,0,0.465125,0.143434,0.040393,0.296136,0,1.24502,1.74563,42.2685,2299,1237,2468,2133.29,1451,835,1518,1344.92
25,0.433271,0.413925,0,0.468752,0.137114,0.021077,0.313714,0,1.2661,1.78785,44.0564,2399,1237,2468,2143.92,1500,835,1518,1351.12
26,0.431025,0.446746,0,0.498603,0.155338,0.043364,0.345469,0,1.30946,1.92054,45.9769,2415,1237,2468,2154.35,1512,835,1518,1357.31
27,0.433235,0.462154,0,0.484378,0.138353,0.021912,0.345027,0,1.33137,1.88506,47.862,2331,1237,2468,2160.89,1463,835,1518,1361.22
28,0.438375,0.432187,0,0.480063,0.154506,0.045618,0.521806,0,1.37699,2.07256,49.9345,2446,1237,2468,2171.07,1527,835,1527,1367.14
29,0.419283,0.464984,0,0.457651,0.155583,0.040954,0.317973,0,1.41794,1.85643,51.791,2413,1237,2468,2179.41,1509,835,1527,1372.03
30,0.435325,0.444295,0,0.471835,0.161278,0.043491,0.349852,0,1.46144,1.90608,53.697,2590,1237,2590,2193.1,1603,835,1603,1379.73
31,0.474248,0.490804,0,0.496347,0.155296,0.0427,0.319631,0,1.50414,1.97903,55.6761,2466,1237,2590,2201.9,1534,835,1603,1384.71
32,0.464015,0.503167,0,0.481469,0.134119,0.045259,0.489115,0,1.54939,2.11714,57.7932,2460,1237,2590,2209.97,1535,835,1603,1389.41
33,0.472549,0.495352,0,0.490933,0.134836,0.044677,0.267234,0,1.59407,1.90558,59.6988,2416,1237,2590,2216.21,1507,835,1603,1392.97
34,0.446028,0.45854,0,0.472171,0.156819,0.043499,0.333882,0,1.63757,1.91094,61.6097,2537,1237,2590,2225.65,1579,835,1603,1398.44
35,0.480848,0.499992,0,0.506985,0.150665,0.053587,0.369783,0,1.69116,2.06186,63.6716,2493,1237,2590,2233.29,1568,835,1603,1403.29
36,0.461938,0.478628,0,0.51748,0.140395,0.064893,0.313867,0,1.75605,1.9772,65.6488,2542,1237,2590,2241.86,1586,835,1603,1408.36
37,0.451118,0.509986,0,0.4897,0.159504,0.047165,0.378561,0,1.80322,2.03603,67.6848,2545,1237,2590,2250.05,1588,835,1603,1413.22
38,0.443303,0.494228,0,0.477634,0.159317,0.046083,0.290447,0,1.8493,1.91101,69.5958,2628,1237,2628,2260,1634,835,1634,1419.03
39,0.471957,0.501729,0,0.502991,0.145925,0.021853,0.443662,0,1.87115,2.08812,71.6839,2514,1237,2628,2266.51,1562,835,1634,1422.69
40,0.465735,0.499924,0,0.527455,0.150838,0.021418,0.214863,0,1.89257,1.88023,73.5642,2669,1237,2669,2276.57,1654,835,1654,1428.47
41,0.499255,0.536917,0,0.501376,0.172259,0.022448,0.371291,0,1.91502,2.10355,75.6677,2619,1237,2669,2284.93,1628,835,1654,1433.34
42,0.468443,0.50491,0,0.511037,0.140104,0.022406,0.455471,0,1.93742,2.10237,77.7701,2583,1237,2669,2292.02,1608,835,1654,1437.5
43,0.464781,0.510181,0,0.495986,0.160613,0.021323,0.335869,0,1.95875,1.98875,79.7588,2543,1237,2669,2297.86,1591,835,1654,1441.07
44,0.466394,0.508363,0,0.490238,0.151709,0.047043,0.379058,0,2.00579,2.0428,81.8017,2680,1237,2680,2306.55,1663,835,1663,1446.11
45,0.481116,0.528023,0,0.492541,0.147511,0.021643,0.507319,0,2.02743,2.17815,83.9798,2805,1237,2805,2317.62,1735,835,1735,1452.53
46,0.497563,0.56883,0,0.518952,0.168309,0.022422,0.361367,0,2.04985,2.13744,86.1172,2843,1237,2843,2329.04,1751,835,1751,1459.02
47,0.504327,0.54582,0,0.509428,0.175278,0.045069,0.383833,0,2.09492,2.16376,88.281,2822,1237,2843,2339.53,1741,835,1751,1465.02
48,0.475934,0.554377,0,0.505912,0.184992,0.022256,0.418836,0,2.11718,2.16231,90.4433,2905,1237,2905,2351.31,1787,835,1787,1471.73
