FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
1,0.280979,0.16605,0,0.857809,0.396403,0.112846,0.126125,0,0.112846,1.94021,1.94021,1252,1252,1252,1252,845,845,845,845
2,0.273672,0.213827,0,0.375494,0.070096,0.09435,0.181021,0,0.207196,1.20846,3.14867,1434,1252,1434,1343,946,845,946,895.5
3,0.287613,0.264897,0,0.363034,0.081628,0.055994,0.157881,0,0.26319,1.21105,4.35972,1565,1252,1565,1417,1015,845,1015,935.333
4,0.315058,0.268438,0,0.395372,0.095814,0.101949,0.376533,0,0.365139,1.55316,5.91288,1868,1252,1868,1529.75,1191,845,1191,999.25
5,0.327111,0.318604,0,0.401637,0.12985,0.041332,0.259412,0,0.406471,1.47795,7.39083,2077,1252,2077,1639.2,1301,845,1301,1059.6
6,0.375022,0.3811,0,0.425367,0.131097,0.092836,0.386516,0,0.499307,1.79194,9.18277,2312,1252,2312,1751.33,1438,845,1438,1122.67
7,0.398365,0.455359,0,0.454054,0.149233,0.063569,0.348127,0,0.562876,1.86871,11.0515,2373,1252,2373,1840.14,1469,845,1469,1172.14
8,0.387553,0.446324,0,0.542672,0.16617,0.063983,0.33071,0,0.626859,1.93741,12.9889,2751,1252,2751,1954,1659,845,1659,1233
9,0.428966,0.525664,0,0.681849,0.196756,0.067261,0.344198,0,0.69412,2.24469,15.2336,2801,1252,2801,2048.11,1691,845,1691,1283.89
10,0.455819,0.529724,0,0.539618,0.214738,0.044901,0.38345,0,0.739021,2.16825,17.4018,2939,1252,2939,2137.2,1764,845,1764,1331.9
11,0.485539,0.567235,0,0.530491,0.19542,0.070227,0.435583,0,0.809248,2.28449,19.6863,2813,1252,2939,2198.64,1704,845,1764,1365.73
12,0.435971,0.520775,0,0.490107,0.199294,0.045207,0.388405,0,0.854455,2.07976,21.7661,2924,1252,2939,2259.08,1767,845,1767,1399.17
13,0.503285,0.574203,0,0.546481,0.207351,0.043255,0.420987,0,0.89771,2.29556,24.0616,2851,1252,2939,2304.62,1720,845,1767,1423.85
14,0.473182,0.618548,0,0.528301,0.216428,0.044424,0.318611,0,0.942134,2.19949,26.2611,2964,1252,2964,2351.71,1791,845,1791,1450.07
15,0.457848,0.56716,0,0.557603,0.194521,0.02329,0.398496,0,0.965424,2.19892,28.4601,3008,1252,3008,2395.47,1817,845,1817,1474.53
16,0.482498,0.602741,0,0.563296,0.196365,0.046239,0.306122,0,1.01166,2.19726,30.6573,2931,1252,3008,2428.94,1781,845,1817,1493.69
