FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
1339,0.388624,0.521242,0,0.47501,0.17074,0.022258,0.420249,0,45.1469,1.99812,2228.24,2682,350,9842,1702.12,1618,349,5382,1087.4
1340,0.384025,0.574648,0,0.499212,0.176517,0.04467,0.426373,0,45.1916,2.10545,2230.35,2975,350,9842,1703.07,1764,349,5382,1087.9
1341,0.40515,0.649869,0,0.529095,0.227496,0.07211,0.471369,0,45.2637,2.35509,2232.7,3354,350,9842,1704.3,1971,349,5382,1088.56
1342,0.434199,0.74884,0,0.695042,0.206503,0.02388,0.380792,0,45.2876,2.48926,2235.19,3426,350,9842,1705.59,2013,349,5382,1089.25
1343,0.463641,0.785883,0,0.670839,0.252734,0.050438,0.544097,0,45.338,2.76763,2237.96,3641,350,9842,1707.03,2124,349,5382,1090.02
1344,0.460491,0.871931,0,0.66239,0.271742,0.024925,0.449051,0,45.363,2.74053,2240.7,3707,350,9842,1708.52,2166,349,5382,1090.82
1345,0.482127,0.848117,0,0.669577,0.256144,0.025082,0.577961,0,45.3881,2.85901,2243.56,3833,350,9842,1710.1,2227,349,5382,1091.67
1346,0.520399,0.901933,0,0.730298,0.241521,0.077701,0.557654,0,45.4658,3.02951,2246.59,3864,350,9842,1711.7,2243,349,5382,1092.52
1347,0.554997,0.91846,0,0.754442,0.27722,0.023345,0.59917,0,45.4891,3.12763,2249.72,3906,350,9842,1713.33,2267,349,5382,1093.39
1348,0.543619,0.925721,0,0.730454,0.26978,0.025301,0.57686,0,45.5144,3.07174,2252.79,4083,350,9842,1715.08,2360,349,5382,1094.33
1349,0.558631,0.965458,0,0.780827,0.289153,0.026271,0.600168,0,45.5407,3.22051,2256.01,3936,350,9842,1716.73,2282,349,5382,1095.21
1350,0.568585,0.924694,0,0.785374,0.305164,0.024093,0.471643,0,45.5648,3.07955,2259.09,4029,350,9842,1718.44,2335,349,5382,1096.13
1351,0.536845,0.919421,0,0.745233,0.302717,0.024771,0.678551,0,45.5895,3.20754,2262.3,4045,350,9842,1720.17,2345,349,5382,1097.06
1352,0.550299,0.971062,0,0.752733,0.302043,0.025906,0.589907,0,45.6154,3.19195,2265.49,4131,350,9842,1721.95,2388,349,5382,1098.01
1353,0.578336,0.948571,0,0.794536,0.258193,0.049145,0.604425,0,45.6646,3.23321,2268.72,4141,350,9842,1723.74,2398,349,5382,1098.97
1354,0.573702,0.972394,0,0.763419,0.283422,0.023869,0.896329,0,45.6885,3.51314,2272.23,4148,350,9842,1725.53,2405,349,5382,1099.94
1355,0.579382,0.94877,0,0.776959,0.269663,0.023781,0.867651,0,45.7122,3.46621,2275.7,4200,350,9842,1727.35,2433,349,5382,1100.92
1356,0.58279,0.968783,0,0.816596,0.269394,0.026698,0.474049,0,45.7389,3.13831,2278.84,4193,350,9842,1729.17,2429,349,5382,1101.9
1357,0.581136,0.922912,0,0.783489,0.257697,0.024423,0.526619,0,45.7634,3.09628,2281.93,4157,350,9842,1730.96,2409,349,5382,1102.86
1358,0.581347,0.940941,0,0.77941,0.312058,0.025482,0.587298,0,45.7888,3.22654,2285.16,4168,350,9842,1732.75,2421,349,5382,1103.83
1359,0.606142,0.950933,0,0.769609,0.290636,0.025657,0.528794,0,45.8145,3.17177,2288.33,4217,350,9842,1734.58,2449,349,5382,1104.82
1360,0.552054,0.95418,0,0.738035,0.262279,0.024233,0.515145,0,45.8387,3.04593,2291.38,4111,350,9842,1736.33,2391,349,5382,1105.77
1361,0.556799,0.920898,0,0.750732,0.282215,0.048847,0.703067,0,45.8876,3.26256,2294.64,4108,350,9842,1738.07,2395,349,5382,1106.72
1362,0.577721,0.927418,0,0.782316,0.286378,0.025039,0.671283,0,45.9126,3.27016,2297.91,3981,350,9842,1739.72,2331,349,5382,1107.62
1363,0.558857,0.886358,0,0.764651,0.245798,0.02475,0.582244,0,45.9374,3.06266,2300.97,3923,350,9842,1741.32,2299,349,5382,1108.49
1364,0.603846,0.868879,0,0.752252,0.239734,0.025607,0.605197,0,45.963,3.09551,2304.07,3956,350,9842,1742.95,2316,349,5382,1109.38
1365,0.582005,0.91827,0,0.72651,0.263893,0.05145,0.486543,0,46.0144,3.02867,2307.1,3961,350,9842,1744.57,2319,349,5382,1110.26
1366,0.581059,0.914273,0,0.764797,0.264478,0.050964,0.510923,0,46.0654,3.08649,2310.18,3998,350,9842,1746.22,2345,349,5382,1111.17
1367,0.622124,0.926022,0,0.756336,0.215447,0.050939,0.48269,0,46.1163,3.05356,2313.24,4018,350,9842,1747.88,2351,349,5382,1112.07
1368,0.622666,0.918636,0,0.755277,0.251361,0.026575,0.597143,0,46.1429,3.17166,2316.41,4046,350,9842,1749.56,2360,349,5382,1112.98
1369,0.61555,0.928079,0,0.749169,0.253984,0.026368,0.640998,0,46.1693,3.21415,2319.62,4064,350,9842,1751.25,2375,349,5382,1113.91
1370,0.594062,0.918138,0,0.759799,0.24941,0.050586,0.614843,0,46.2199,3.18684,2322.81,4099,350,9842,1752.97,2396,349,5382,1114.84
1371,0.606086,0.922523,0,0.764768,0.248768,0.054686,0.485573,0,46.2745,3.0824,2325.89,4105,350,9842,1754.68,2397,349,5382,1115.78
1372,0.604409,0.920767,0,0.785356,0.25653,0.052142,0.616866,0,46.3267,3.23607,2329.13,4026,350,9842,1756.34,2361,349,5382,1116.69
1373,0.588452,0.921805,0,0.770077,0.2687,0.02596,0.794199,0,46.3526,3.36919,2332.5,3992,350,9842,1757.97,2333,349,5382,1117.57
1374,0.591667,0.896822,0,0.762354,0.304476,0.052074,0.50013,0,46.4047,3.10752,2335.61,4091,350,9842,1759.66,2390,349,5382,1118.5
1375,0.577259,0.938793,0,0.777542,0.277439,0.050799,0.473787,0,46.4555,3.09562,2338.7,4009,350,9842,1761.3,2345,349,5382,1119.39
1376,0.589251,0.905201,0,0.779145,0.266779,0.024803,0.361957,0,46.4803,2.92714,2341.63,4088,350,9842,1762.99,2383,349,5382,1120.31
1377,0.576755,0.916206,0,0.771751,0.221885,0.025986,0.462138,0,46.5063,2.97472,2344.6,3970,350,9842,1764.59,2321,349,5382,1121.18
1378,0.589023,0.887238,0,0.781127,0.248419,0.024864,0.49206,0,46.5312,3.02273,2347.63,3966,350,9842,1766.19,2321,349,5382,1122.05
1379,0.568322,0.93575,0,0.74732,0.240014,0.025593,0.616657,0,46.5568,3.13366,2350.76,3897,350,9842,1767.74,2287,349,5382,1122.89
1380,0.57972,0.915315,0,0.774482,0.255454,0.101532,0.469303,0,46.6583,3.09581,2353.86,3898,350,9842,1769.28,2286,349,5382,1123.74
1381,0.582941,0.921029,0,0.77229,0.217953,0.024579,0.693609,0,46.6829,3.2124,2357.07,3972,350,9842,1770.87,2320,349,5382,1124.6
1382,0.574507,0.923133,0,0.785526,0.237323,0.074748,0.601773,0,46.7576,3.19701,2360.27,3872,350,9842,1772.39,2268,349,5382,1125.43
1383,0.567791,0.907137,0,0.774902,0.22871,0.02602,0.492087,0,46.7836,2.99665,2363.26,3975,350,9842,1773.99,2325,349,5382,1126.3
1384,0.587801,0.909764,0,0.723007,0.301353,0.026064,0.615929,0,46.8097,3.16392,2366.43,3919,350,9842,1775.54,2292,349,5382,1127.14
1385,0.567641,0.911431,0,0.771789,0.242005,0.051911,0.688922,0,46.8616,3.2337,2369.66,4016,350,9842,1777.15,2346,349,5382,1128.02
1386,0.578957,0.917031,0,0.762794,0.267246,0.050384,0.652079,0,46.912,3.22849,2372.89,4013,350,9842,1778.77,2346,349,5382,1128.9
1387,0.574972,0.933977,0,0.792684,0.275905,0.027485,0.679754,0,46.9395,3.28478,2376.17,3993,350,9842,1780.36,2334,349,5382,1129.77
1388,0.585655,0.889991,0,0.754608,0.242603,0.052549,0.514122,0,46.992,3.03953,2379.21,3933,350,9842,1781.91,2305,349,5382,1130.62
1389,0.573644,0.901819,0,0.783086,0.268774,0.025996,0.473529,0,47.018,3.02685,2382.24,3967,350,9842,1783.49,2322,349,5382,1131.47
1390,0.571629,0.92401,0,0.727524,0.244547,0.025808,0.503435,0,47.0438,2.99695,2385.24,3896,350,9842,1785.01,2286,349,5382,1132.3
1391,0.573672,0.890661,0,0.648847,0.23061,0.049359,0.822742,0,47.0932,3.21589,2388.45,3910,350,9842,1786.54,2291,349,5382,1133.14
1392,0.587914,0.913485,0,0.623846,0.240387,0.025553,0.488812,0,47.1187,2.88,2391.33,4091,350,9842,1788.19,2385,349,5382,1134.04
1393,0.596567,0.953829,0,0.672612,0.332014,0.04961,0.88332,0,47.1684,3.48795,2394.82,3974,350,9842,1789.76,2326,349,5382,1134.89
1394,0.613951,0.959139,0,0.683575,0.246022,0.051707,0.540282,0,47.2201,3.09468,2397.91,3978,350,9842,1791.33,2337,349,5382,1135.75
1395,0.595192,0.921619,0,0.636793,0.267416,0.025955,0.640528,0,47.246,3.0875,2401,4051,350,9842,1792.95,2371,349,5382,1136.64
1396,0.574867,0.95105,0,0.600236,0.2991,0.024161,0.58982,0,47.2702,3.03923,2404.04,4100,350,9842,1794.6,2396,349,5382,1137.54
