FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
35,2.56692,6.02466,0,1.56901,2.36781,0.051314,2.90177,0,1.87338,15.4815,570.936,18183,12030,21763,18643,9731,6593,11535,9963.37
36,2.54201,5.98668,0,1.57755,2.37293,0.051928,3.4793,0,1.9253,16.0104,586.947,18217,12030,21763,18631.2,9749,6593,11535,9957.42
37,2.50183,5.95713,0,1.57111,2.85233,0.051377,4.34427,0,1.97668,17.278,604.225,18332,12030,21763,18623.1,9807,6593,11535,9953.35
38,2.49831,5.89537,0,1.57875,2.38036,0.050334,3.54987,0,2.02701,15.953,620.178,18313,12030,21763,18614.9,9797,6593,11535,9949.24
39,2.47346,6.01212,0,1.54217,2.37676,0.051305,2.83155,0,2.07832,15.2874,635.465,18214,12030,21763,18604.7,9751,6593,11535,9944.15
40,2.474,5.9983,0,1.56419,2.35737,0.05034,3.54163,0,2.12866,15.9858,651.451,18091,12030,21763,18591.8,9690,6593,11535,9937.8
41,2.44581,5.87413,0,1.49435,2.83237,0.049382,2.76331,0,2.17804,15.4594,666.91,17985,12030,21763,18577,9641,6593,11535,9930.56
42,2.44425,5.95256,0,1.5295,2.79057,0.050168,2.83341,0,2.22821,15.6005,682.511,18039,12030,21763,18564.2,9667,6593,11535,9924.29
43,2.43764,5.93865,0,1.54344,2.30486,0.050216,2.79376,0,2.27843,15.0686,697.579,17957,12030,21763,18550.1,9622,6593,11535,9917.26
44,2.4369,5.91482,0,1.53766,2.30419,0.050593,3.76799,0,2.32902,16.0121,713.592,17842,12030,21763,18534,9569,6593,11535,9909.34
45,2.41737,5.87619,0,1.55138,2.26549,0.051847,2.21029,0,2.38087,14.3726,727.964,17789,12030,21763,18517.4,9544,6593,11535,9901.22
46,2.41771,5.78688,0,1.40552,2.24912,0.048954,2.97334,0,2.42982,14.8815,742.846,17799,12030,21763,18501.8,9549,6593,11535,9893.57
47,2.42001,5.9549,0,1.37236,1.77989,0.050511,2.62343,0,2.48033,14.2011,757.047,17841,12030,21763,18487.8,9568,6593,11535,9886.64
48,2.4121,5.76288,0,1.53338,2.26096,0.050591,4.27912,0,2.53092,16.299,773.346,17857,12030,21763,18474.6,9578,6593,11535,9880.21
49,2.42819,5.67778,0,1.52933,2.25671,0.050022,2.80809,0,2.58094,14.7501,788.096,17860,12030,21763,18462.1,9576,6593,11535,9874
50,2.45444,5.83085,0,1.53104,2.25996,0.050842,2.81139,0,2.63179,14.9385,803.034,17884,12030,21763,18450.5,9589,6593,11535,9868.3
51,2.49002,5.89436,0,1.53587,2.28498,0.051812,2.79594,0,2.6836,15.053,818.087,17954,12030,21763,18440.8,9621,6593,11535,9863.45
52,2.51929,5.9076,0,1.5448,2.79091,0.0505,4.41847,0,2.7341,17.2316,835.319,18096,12030,21763,18434.2,9692,6593,11535,9860.15
53,2.54622,6.01716,0,1.55452,2.34155,0.050572,5.38687,0,2.78467,17.8969,853.216,18218,12030,21763,18430.1,9751,6593,11535,9858.09
54,2.57265,5.98131,0,1.56504,2.36652,0.050526,3.74933,0,2.8352,16.2854,869.501,18225,12030,21763,18426.3,9751,6593,11535,9856.11
55,2.55417,6.25049,0,1.56131,2.36828,0.050993,2.96536,0,2.88619,15.7506,885.252,18251,12030,21763,18423.1,9770,6593,11535,9854.55
56,2.49847,6.13746,0,1.55487,2.36957,0.051124,5.06118,0,2.93731,17.6727,902.924,18219,12030,21763,18419.4,9753,6593,11535,9852.73
57,2.48218,6.00833,0,1.51168,2.85838,0.051177,2.85012,0,2.98849,15.7619,918.686,18286,12030,21763,18417.1,9789,6593,11535,9851.61
58,2.48125,5.95375,0,1.54408,2.39944,0.051153,3.11531,0,3.03964,15.545,934.231,18375,12030,21763,18416.4,9836,6593,11535,9851.34
59,2.46592,6.07888,0,1.54838,2.41924,0.051313,7.12906,0,3.09096,19.6928,953.924,18375,12030,21763,18415.7,9842,6593,11535,9851.19
60,2.44719,5.98995,0,1.54588,2.42738,0.049835,3.06655,0,3.14079,15.5268,969.451,18285,12030,21763,18413.5,9798,6593,11535,9850.3
61,2.47279,5.94464,0,1.55725,2.40846,0.04962,3.52007,0,3.19041,15.9528,985.404,18325,12030,21763,18412,9815,6593,11535,9849.72
62,2.45083,5.95038,0,1.50879,2.41864,0.051048,2.65724,0,3.24146,15.0369,1000.44,18374,12030,21763,18411.4,9843,6593,11535,9849.61
63,2.45721,5.84804,0,1.51458,2.93337,0.050311,6.34777,0,3.29177,19.1513,1019.59,18249,12030,21763,18408.9,9779,6593,11535,9848.49
64,2.46076,5.90195,0,1.49518,2.38093,0.04952,5.43521,0,3.34129,17.7236,1037.32,18144,12030,21763,18404.7,9719,6593,11535,9846.47
65,2.46969,6.01022,0,1.54027,1.87246,0.050742,2.78532,0,3.39203,14.7287,1052.04,18106,12030,21763,18400.1,9702,6593,11535,9844.25
66,2.45188,5.96642,0,1.57246,2.8348,0.051159,2.88838,0,3.44319,15.7651,1067.81,18010,12030,21763,18394.2,9651,6593,11535,9841.32
67,2.44439,5.98683,0,1.56198,2.31984,0.051217,2.98068,0,3.49441,15.3449,1083.15,17907,12030,21763,18386.9,9595,6593,11535,9837.64
68,2.45947,5.78307,0,1.55351,2.7537,0.051094,2.71118,0,3.5455,15.312,1098.47,17821,12030,21763,18378.6,9553,6593,11535,9833.46
69,2.45613,5.78014,0,1.54721,2.2484,0.051228,2.68486,0,3.59673,14.768,1113.23,17798,12030,21763,18370.2,9538,6593,11535,9829.17
70,2.45274,5.86789,0,1.54718,2.26793,0.050727,2.11763,0,3.64746,14.3041,1127.54,17816,12030,21763,18362.3,9546,6593,11535,9825.13
71,2.43347,5.8799,0,1.56406,2.25528,0.050345,5.83457,0,3.6978,18.0176,1145.56,17734,12030,21763,18353.4,9501,6593,11535,9820.56
72,2.4351,5.69782,0,1.54868,2.23924,0.050312,2.98553,0,3.74811,14.9567,1160.51,17815,12030,21763,18346,9540,6593,11535,9816.67
73,2.47286,5.92789,0,1.55909,2.24087,0.05042,2.91609,0,3.79853,15.1672,1175.68,17887,12030,21763,18339.7,9574,6593,11535,9813.34
74,2.44472,5.68487,0,1.56587,2.25574,0.050406,1.95168,0,3.84894,13.9533,1189.63,17851,12030,21763,18333.1,9558,6593,11535,9809.89
75,2.45515,5.756,0,1.57011,2.24199,0.052146,2.8527,0,3.90109,14.9281,1204.56,17803,12030,21763,18326,9534,6593,11535,9806.21
76,2.45935,5.70308,0,1.55483,2.2318,0.050482,3.6859,0,3.95157,15.6854,1220.25,17809,12030,21763,18319.2,9536,6593,11535,9802.66
77,2.4601,5.78555,0,1.5482,1.75011,0.050136,3.43677,0,4.0017,15.0309,1235.28,17814,12030,21763,18312.6,9539,6593,11535,9799.23
78,2.46514,5.80772,0,1.56731,1.75423,0.051367,3.56009,0,4.05307,15.2058,1250.48,17784,12030,21763,18305.9,9526,6593,11535,9795.73
79,2.45343,5.80803,0,1.56762,2.21755,0.050568,3.4798,0,4.10364,15.577,1266.06,17736,12030,21763,18298.6,9503,6593,11535,9792.03
80,2.43357,5.78277,0,1.54657,2.67713,0.050811,2.6446,0,4.15445,15.1355,1281.2,17721,12030,21763,18291.4,9496,6593,11535,9788.33
81,2.44167,5.79992,0,1.54424,1.73022,0.05108,4.04012,0,4.20553,15.6072,1296.8,17612,12030,21763,18283,9441,6593,11535,9784.04
82,2.45332,5.74548,0,1.53694,1.7173,0.049837,3.23521,0,4.25537,14.7381,1311.54,17617,12030,21763,18274.9,9443,6593,11535,9779.88
83,2.46166,5.68504,0,1.54756,2.17665,0.050255,2.58995,0,4.30562,14.5111,1326.05,17631,12030,21763,18267.2,9453,6593,11535,9775.94
84,2.4567,5.64741,0,1.55712,2.19681,0.051589,2.72103,0,4.35721,14.6307,1340.68,17661,12030,21763,18259.9,9471,6593,11535,9772.31
85,2.44954,5.63775,0,1.54606,2.17649,0.05087,2.75128,0,4.40808,14.612,1355.29,17607,12030,21763,18252.3,9443,6593,11535,9768.44
