FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
512,1.38856,2.21673,0,0.956422,0.795707,0.073256,1.69438,0,23.3386,7.12506,3601.26,9078,3713,10775,9143.59,5033,2183,5902,5058.21
513,1.38154,2.25496,0,0.981608,0.799513,0.036212,1.16726,0,23.3748,6.62109,3607.88,8963,3713,10775,9143.24,4980,2183,5902,5058.06
514,1.36375,2.24993,0,0.962984,0.904881,0.074723,1.47642,0,23.4495,7.03268,3614.91,8983,3713,10775,9142.92,4991,2183,5902,5057.93
515,1.35673,2.21753,0,0.962589,0.788501,0.126115,1.60259,0,23.5756,7.05405,3621.97,9001,3713,10775,9142.65,4992,2183,5902,5057.8
516,1.34923,2.23888,0,0.970357,0.911556,0.036617,1.15025,0,23.6122,6.65689,3628.62,8883,3713,10775,9142.15,4930,2183,5902,5057.55
517,1.3443,2.18316,0,0.954638,0.890848,0.035721,1.52032,0,23.648,6.92899,3635.55,9054,3713,10775,9141.97,5021,2183,5902,5057.48
518,1.35545,2.28784,0,0.966396,0.916325,0.035934,2.2104,0,23.6839,7.77234,3643.32,9006,3713,10775,9141.71,4996,2183,5902,5057.36
519,1.37313,2.26783,0,0.97674,0.794745,0.036049,1.50328,0,23.7199,6.95177,3650.28,8967,3713,10775,9141.38,4972,2183,5902,5057.2
520,1.36369,2.23546,0,0.972459,0.789569,0.110753,3.11264,0,23.8307,8.58457,3658.86,9046,3713,10775,9141.19,5014,2183,5902,5057.12
521,1.38866,2.26736,0,0.967061,0.811311,0.070946,1.19633,0,23.9016,6.70167,3665.56,9159,3713,10775,9141.23,5077,2183,5902,5057.16
522,1.41798,2.23043,0,0.958845,0.824847,0.11796,1.38493,0,24.0196,6.93498,3672.5,9083,3713,10775,9141.11,5033,2183,5902,5057.11
523,1.41183,2.22848,0,0.949983,0.949241,0.035242,1.1625,0,24.0548,6.73727,3679.23,9034,3713,10775,9140.91,5010,2183,5902,5057.02
524,1.40024,2.26826,0,0.947081,0.814006,0.034993,1.44552,0,24.0898,6.9101,3686.14,9055,3713,10775,9140.75,5023,2183,5902,5056.95
525,1.36397,2.21947,0,0.948347,0.933607,0.034558,1.43978,0,24.1244,6.93973,3693.08,9018,3713,10775,9140.51,5001,2183,5902,5056.85
526,1.32664,2.20184,0,0.960565,0.798586,0.034948,1.24468,0,24.1593,6.56727,3699.65,8950,3713,10775,9140.15,4969,2183,5902,5056.68
527,1.32605,2.27605,0,0.969347,0.930547,0.036067,1.34638,0,24.1954,6.88444,3706.54,9125,3713,10775,9140.12,5059,2183,5902,5056.69
528,1.34678,2.41099,0,0.980063,0.822635,0.082381,1.16667,0,24.2778,6.80952,3713.35,9263,3713,10775,9140.35,5125,2183,5902,5056.81
529,1.3665,2.33358,0,1.14054,0.833923,0.036112,1.93494,0,24.3139,7.64559,3720.99,9277,3713,10775,9140.61,5132,2183,5902,5056.96
530,1.37524,2.35269,0,0.994973,0.838912,0.035642,1.36919,0,24.3495,6.96664,3727.96,9323,3713,10775,9140.96,5154,2183,5902,5057.14
531,1.3939,2.35758,0,0.96957,0.852412,0.082658,1.74717,0,24.4322,7.40329,3735.36,9379,3713,10775,9141.4,5183,2183,5902,5057.38
532,1.33828,2.392,0,1.07278,0.851753,0.034109,1.58956,0,24.4663,7.27848,3742.64,9436,3713,10775,9141.96,5212,2183,5902,5057.67
